"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"NOR11"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"NOR"	"LI-fecal-A11_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB1"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B1_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB2"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B2_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB3"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B3_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB4"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B4_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB5"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B5_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB6"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B6_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB7"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B7_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB8"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B8_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB9"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B9_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB10"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B10_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB11"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B11_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"UVB12"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"UVB"	"LI-fecal-B12_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS1"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C1_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS2"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C2_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS3"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C3_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS4"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C4_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS5"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C5_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS6"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C6_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS7"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C7_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS8"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C8_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS9"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C9_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS10"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C10_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS11"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C11_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
"U+GTS12"	"Extraction"	""	"other"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"Rtx-5MS (0.25 µm, 0.25 mm x 30 m; Restek)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-1000"	"LECO Pegasus HT TOFMS"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"U+GTS"	"LI-fecal-C12_1.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls527_mass_spectrometry_v2_maf.tsv"
