"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"fat_CW-f23_H1957"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f23_H1957"	"gcms_none_fat_CW-f23_H1957.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f24_H1961"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f24_H1961"	"gcms_none_fat_CW-f24_H1961.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f25_H1962"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f25_H1962"	"gcms_none_fat_CW-f25_H1962.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f26_H1980"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f26_H1980"	"gcms_none_fat_CW-f26_H1980.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f27_H1981"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f27_H1981"	"gcms_none_fat_CW-f27_H1981.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f28_H2002"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f28_H2002"	"gcms_none_fat_CW-f28_H2002.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f29_H2016"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f29_H2016"	"gcms_none_fat_CW-f29_H2016.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f2_H1784"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f2_H1784"	"gcms_none_fat_CW-f2_H1784.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f30_H2017"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f30_H2017"	"gcms_none_fat_CW-f30_H2017.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f31_H2027"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f31_H2027"	"gcms_none_fat_CW-f31_H2027.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f32_H2051"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f32_H2051"	"gcms_none_fat_CW-f32_H2051.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f33_H2054"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f33_H2054"	"gcms_none_fat_CW-f33_H2054.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f34_H2056"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f34_H2056"	"gcms_none_fat_CW-f34_H2056.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f35_H2060"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f35_H2060"	"gcms_none_fat_CW-f35_H2060.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f36_H2061"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f36_H2061"	"gcms_none_fat_CW-f36_H2061.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"fat_CW-f37_H2063"	"Extraction"	"2/1 (v/v) CHCl3:methanol (including D4-Cholic Acid) and water (including 13C9-phenylalanine) "	"none"	"N/A"	"Chromatography"	"Agilent 6890 GC"	""	""	"CTC Analytics PAL COMBI autosampler"	""	""	"DB-5ms Ultra Inert GC (0.18 µm, 0.18 mm x 10 m; Agilent Technologies)"	"Low Polarity"	"N/A"	"No Label"	""	""	"Mass spectrometry"	"positive"	"50-800"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"fat_CW-f37_H2063"	"gcms_none_fat_CW-f37_H2063.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_azm_scilife_exodiab_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
