"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"12152gf_26"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_26"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_26"	"12152gf_26"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_32"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_32"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_32"	"12152gf_32"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_44"	"12152gf_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_68"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_68"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_68"	"12131gx_68"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_11"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_11"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_11"	"12135gf_11"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_30"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_30"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_30"	"12135gf_30"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_44"	"12135gf_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_39"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_39"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_39"	"12145gf_39"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_42"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_42"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_42"	"12150gf_42"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_48"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_48"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_48"	"12150gf_48"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_58"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_58"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_58"	"12150gf_58"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_58"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_58"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_58"	"12135gf_58"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_19"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_19"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_19"	"12137gf_19"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_27"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_27"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_27"	"12137gf_27"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_41"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_41"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_41"	"12137gf_41"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_42"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_42"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_42"	"12145gf_42"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_48"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_48"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_48"	"12145gf_48"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12145gf_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12145gf_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12145gf_54"	"12145gf_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_7"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_7"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_7"	"12150gf_7"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_13"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_13"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_13"	"12150gf_13"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_23"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_23"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_23"	"12150gf_23"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_33"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_33"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_33"	"12152gf_33"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_55"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_55"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_55"	"12137gf_55"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_12"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_12"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_12"	"12143gf_12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_20"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_20"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_20"	"12143gf_20"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_27"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_27"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_27"	"12143gf_27"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_41"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_41"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_41"	"12143gf_41"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12143gf_49"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12143gf_49"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12143gf_49"	"12143gf_49"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in short day, before bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
