"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"FMME_1"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negFMME_1"	"Creek_2013_CMMmzxml_negFMME_1.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"FMME_2"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negFMME_2"	"Creek_2013_CMMmzxml_negFMME_2.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"FMME_3"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negFMME_3"	"Creek_2013_CMMmzxml_negFMME_3.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME2_3"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME2_3"	"Creek_2013_CMMmzxml_negSMME2_3.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME2_4"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME2_4"	"Creek_2013_CMMmzxml_negSMME2_4.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME2_5"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME2_5"	"Creek_2013_CMMmzxml_negSMME2_5.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME2_6"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME2_6"	"Creek_2013_CMMmzxml_negSMME2_6.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME4_3"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME4_3"	"Creek_2013_CMMmzxml_negSMME4_3.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME4_4"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME4_4"	"Creek_2013_CMMmzxml_negSMME4_4.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"SMME4_5"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negSMME4_5"	"Creek_2013_CMMmzxml_negSMME4_5.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC1"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC1"	"Creek_2013_CMMmzxml_negQC1.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC2"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC2"	"Creek_2013_CMMmzxml_negQC2.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC3"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC3"	"Creek_2013_CMMmzxml_negQC3.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC4"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC4"	"Creek_2013_CMMmzxml_negQC4.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC5"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC5"	"Creek_2013_CMMmzxml_negQC5.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC6"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC6"	"Creek_2013_CMMmzxml_negQC6.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"QC7"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negQC7"	"Creek_2013_CMMmzxml_negQC7.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"CMW"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negCMW"	"Creek_2013_CMMmzxml_negCMW.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"CMW1"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negCMW1"	"Creek_2013_CMMmzxml_negCMW1.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"CMW2"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negCMW2"	"Creek_2013_CMMmzxml_negCMW2.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
"MHE1"	"Extraction"	"Chloroform/methanol/water (1:3:1)"	""	""	"Chromatography"	"Thermo Scientific Dionex UltiMate LC system"	""	""	"FAMOS autosampler"	""	""	"ZIC-HILIC (5 µm, 150 mm × 4.6 mm; Merck Sequant)"	"HILIC"	"E. coli (fully labelled extract)"	"carbon-13 atom"	""	""	"Mass spectrometry"	"negative"	"70-1400"	"Thermo Scientific Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Creek_2013_CMMmzxml_negMHE1"	"Creek_2013_CMMmzxml_negMHE1.mzXML"	"Data transformation"	""	"Creek_2013_CMMmzMatch_output_neg.peakml"	"Metabolite identification"	""	"m_creek_2013_neg_cmm_metabolite profiling_mass spectrometry_v2_maf.tsv"
