"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1203_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B070_1203_H_RP_pos"	"B070_1203_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1206_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B053_1206_H_RP_pos"	"B053_1206_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1211_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B088_1211_H_RP_pos"	"B088_1211_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1212_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B050_1212_H_RP_pos"	"B050_1212_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1220_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B090_1220_H_RP_pos"	"B090_1220_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1803_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B076_1803_C_RP_pos"	"B076_1803_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1806_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B094_1806_C_RP_pos"	"B094_1806_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1811_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B084_1811_C_RP_pos"	"B084_1811_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1812_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B095_1812_C_RP_pos"	"B095_1812_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1820_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B054_1820_C_RP_pos"	"B054_1820_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1803_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B069_1803_H_RP_pos"	"B069_1803_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1806_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B059_1806_H_RP_pos"	"B059_1806_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1811_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B071_1811_H_RP_pos"	"B071_1811_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1812_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B074_1812_H_RP_pos"	"B074_1812_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"1820_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B045_1820_H_RP_pos"	"B045_1820_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2403_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B046_2403_C_RP_pos"	"B046_2403_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2406_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B083_2406_C_RP_pos"	"B083_2406_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2411_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B072_2411_C_RP_pos"	"B072_2411_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2412_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B057_2412_C_RP_pos"	"B057_2412_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2420_C"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B047_2420_C_RP_pos"	"B047_2420_C_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2403_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B052_2403_H_RP_pos"	"B052_2403_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2406_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B085_2406_H_RP_pos"	"B085_2406_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2411_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B061_2411_H_RP_pos"	"B061_2411_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
"2412_H"	"Extraction"	"Dilution 1:1 with water"	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC HSS T3 (1.8 µm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"ACQUITY UPLC HSS T3 VanGuard Pre-column (1.8 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-2000"	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight mass spectrometry"	""	""	"B042_2412_H_RP_pos"	"B042_2412_H_RP_pos.mzML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_MS4_wine_storage_metabolite_profiling_v2_maf.tsv"
