"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"MP4.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP4.E.TSQ"	"mtab_tsq_cara_020615_97.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP7.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP7.E.TSQ"	"mtab_tsq_cara_020615_90.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP18.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP18.E.TSQ"	"mtab_tsq_cara_020615_65.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP9.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP9.E.TSQ"	"mtab_tsq_cara_020615_81.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP24.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP24.E.TSQ"	"mtab_tsq_cara_020615_44.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP8.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP8.E.TSQ"	"mtab_tsq_cara_020615_80.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP22.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP22.E.TSQ"	"mtab_tsq_cara_020615_49.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP26.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP26.E.TSQ"	"mtab_tsq_cara_020615_38.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP3.F.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP3.F.TSQ"	"mtab_tsq_cara_020615_40.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP15.F.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP15.F.TSQ"	"mtab_tsq_cara_020615_78.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP23.F.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP23.F.TSQ"	"mtab_tsq_cara_020615_50.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP1.F.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP1.F.TSQ"	"mtab_tsq_cara_020615_39.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP11.F.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP11.F.TSQ"	"mtab_tsq_cara_020615_93.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP20.F.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP20.F.TSQ"	"mtab_tsq_cara_020615_62.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP10.F.NoPPL.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP10.F.NoPPL.TSQ"	"mtab_tsq_cara_020615_91.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP13.F.NoPPL.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP13.F.NoPPL.TSQ"	"mtab_tsq_cara_020615_83.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP25.F.NoPPL.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP25.F.NoPPL.TSQ"	"mtab_tsq_cara_020615_47.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP3.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP3.E.TSQ"	"mtab_tsq_cara_020615_96.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP15.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP15.E.TSQ"	"mtab_tsq_cara_020615_66.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP23.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP23.E.TSQ"	"mtab_tsq_cara_020615_43.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP1.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP1.E.TSQ"	"mtab_tsq_cara_020615_95.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP11.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP11.E.TSQ"	"mtab_tsq_cara_020615_76.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP20.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP20.E.TSQ"	"mtab_tsq_cara_020615_53.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
"MP10.E.TSQ"	"Extraction"	"95:5 (v/v) water:acetonitrile and 0.05 μg/ml deuterated biotin"	""	""	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Synergi Fusion-RP 80 Å (4 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"alternating"	"not applicable: selected reaction monitoring"	"Thermo Scientific TSQ Vantage"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"MP10.E.TSQ"	"mtab_tsq_cara_020615_75.raw"	"Data transformation"	""	""	"Metabolite identification"	""	"m_TAR_mp1_mass_spectrometry_v2_maf.tsv"
