"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"HARMAL9822"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"HARMAL9822"	"HARMAL9822.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HARMAL9827"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"HARMAL9827"	"HARMAL9827.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HARMAL9832"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"HARMAL9832"	"HARMAL9832.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"HARMAL9837"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"HARMAL9837"	"HARMAL9837.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB18255"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB18255"	"CAMB18255.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB18262"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB18262"	"CAMB18262.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB18570"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB18570"	"CAMB18570.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB18577"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB18577"	"CAMB18577.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB18772"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB18772"	"CAMB18772.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB18777"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB18777"	"CAMB18777.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB19181"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB19181"	"CAMB19181.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAMB19186"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"CAMB19186"	"CAMB19186.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS10037"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS10037"	"STRATUS10037.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS10212"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS10212"	"STRATUS10212.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS10321"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS10321"	"STRATUS10321.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS10491"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS10491"	"STRATUS10491.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS9036"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS9036"	"STRATUS9036.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS9201"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS9201"	"STRATUS9201.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS9267"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS9267"	"STRATUS9267.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"STRATUS9274"	"Extraction"	""	""	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"XBridge BEH C18 (3.5 μm, 2.1 mm x 150 mm; Waters)"	"reverse phase"	"XBridge BEH C18 Sentry Guard Cartridge (3.5 µm, 2.1 mm x 10 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"50-3000"	"Bruker Esquire 3000"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole ion trap"	"MS"	""	"STRATUS9274"	"STRATUS9274.zip"	"Data transformation"	""	"derived spectral data files.xls"	"Metabolite identification"	""	"m_mtbls52_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
