"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"12131gx_57"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_57"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_57"	"12131gx_57"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_63"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_63"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_63"	"12131gx_63"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_44"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_44"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_44"	"12150gf_44"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_50"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_50"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_50"	"12150gf_50"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_54"	"12150gf_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_16"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_16"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_16"	"12152gf_16"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_22"	"12152gf_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_46"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_46"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_46"	"12152gf_46"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12131gx_70"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12131gx_70"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12131gx_70"	"12131gx_70"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_12"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_12"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_12"	"12135gf_12"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_24"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_24"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_24"	"12135gf_24"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_32"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_32"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_32"	"12135gf_32"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_38"	"12135gf_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_46"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_46"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_46"	"12135gf_46"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_9"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_9"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_9"	"12150gf_9"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_15"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_15"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_15"	"12150gf_15"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_19"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_19"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_19"	"12150gf_19"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_29"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_29"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_29"	"12150gf_29"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_33"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_33"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_33"	"12150gf_33"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12150gf_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12150gf_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12150gf_38"	"12150gf_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12152gf_7"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12152gf_7"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12152gf_7"	"12152gf_7"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_52"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_52"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_52"	"12135gf_52"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12135gf_60"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12135gf_60"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12135gf_60"	"12135gf_60"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_11"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_11"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_11"	"12137gf_11"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_21"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_21"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_21"	"12137gf_21"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_29"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_29"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_29"	"12137gf_29"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_35"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_35"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_35"	"12137gf_35"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
"12137gf_43"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"12137gf_43"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"12137gf_43"	"12137gf_43"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic profiles in long day, after bolting, single leaf analysis, Arabidopsis thaliana_v2_maf.tsv"
