"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"QC5"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"QC5"	"QC5.raw"	"Data transformation"	"QC5"	"QC5.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"QC3"	"QC3.raw"	"Data transformation"	"QC3"	"QC3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Sugar_Mix"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Sugar_Mix"	"Sugar_Mix.raw"	"Data transformation"	"Sugar_Mix"	"Sugar_Mix.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"MO3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"MO3"	"MO3.raw"	"Data transformation"	"MO3"	"MO3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAC3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"CAC3"	"CAC3.raw"	"Data transformation"	"CAC3"	"CAC3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SCM6"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SCM6"	"SCM6.raw"	"Data transformation"	"SCM6"	"SCM6.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAC6"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SAC6"	"SAC6.raw"	"Data transformation"	"SAC6"	"SAC6.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SCC6"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SCC6"	"SCC6.raw"	"Data transformation"	"SCC6"	"SCC6.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAC3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SAC3"	"SAC3.raw"	"Data transformation"	"SAC3"	"SAC3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAM4"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"CAM4"	"CAM4.raw"	"Data transformation"	"CAM4"	"CAM4.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Sugar_Phosphate_Mix"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Sugar_Phosphate_Mix"	"Sugar_Phosphate_Mix.raw"	"Data transformation"	"Sugar_Phosphate_Mix"	"Sugar_Phosphate_Mix.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SCC3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SCC3"	"SCC3.raw"	"Data transformation"	"SCC3"	"SCC3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAC1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"CAC1"	"CAC1.raw"	"Data transformation"	"CAC1"	"CAC1.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SCC2"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SCC2"	"SCC2.raw"	"Data transformation"	"SCC2"	"SCC2.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAM5"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"CAM5"	"CAM5.raw"	"Data transformation"	"CAM5"	"CAM5.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Internal_standards"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Internal_standards"	"Internal_standards.raw"	"Data transformation"	"Internal_standards"	"Internal_standards.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"MO1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"MO1"	"MO1.raw"	"Data transformation"	"MO1"	"MO1.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SCC1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SCC1"	"SCC1.raw"	"Data transformation"	"SCC1"	"SCC1.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAM1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SAM1"	"SAM1.raw"	"Data transformation"	"SAM1"	"SAM1.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"MO4"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"MO4"	"MO4.raw"	"Data transformation"	"MO4"	"MO4.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SCM3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SCM3"	"SCM3.raw"	"Data transformation"	"SCM3"	"SCM3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"CAM3"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"CAM3"	"CAM3.raw"	"Data transformation"	"CAM3"	"CAM3.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"SAM6"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"SAM6"	"SAM6.raw"	"Data transformation"	"SAM6"	"SAM6.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"MO5"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"MO5"	"MO5.raw"	"Data transformation"	"MO5"	"MO5.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC4"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Thermo Scientific TRACE 1310 GC"	""	""	"Thermo Scientific TriPlus RSH Autosampler"	""	""	"TraceGOLD TG-5SilMS (0.25 µm, 0.25 mm x 30 m; Thermo Scientific)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-650"	"Thermo Scientific Q Exactive"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"QC4"	"QC4.raw"	"Data transformation"	"QC4"	"QC4.mzML"	"Metabolite identification"	""	"m_biofilms_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
