"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"C48 I"	"Extraction"	"Methoxymation"	"sylilation"	"C48 I"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"C48 I"	"C48 I EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"C48 II"	"Extraction"	"Methoxymation"	"sylilation"	"C48 II"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"C48 II"	"C48 II EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"C48 III"	"Extraction"	"Methoxymation"	"sylilation"	"C48 III"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"C48 III"	"C48 III EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"C48 IV"	"Extraction"	"Methoxymation"	"sylilation"	"C48 IV"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"C48 IV"	"C48 IV EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"C48 V"	"Extraction"	"Methoxymation"	"sylilation"	"C48 V"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"C48 V"	"C48 V EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"R48 I"	"Extraction"	"Methoxymation"	"sylilation"	"R48 I"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"R48 I"	"R48 I EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"R48 II"	"Extraction"	"Methoxymation"	"sylilation"	"R48 II"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"R48 II"	"R48 II EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"R48 III"	"Extraction"	"Methoxymation"	"sylilation"	"R48 III"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"R48 III"	"R48 III EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"R48 IV"	"Extraction"	"Methoxymation"	"sylilation"	"R48 IV"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"R48 IV"	"R48 IV EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
"R48 V"	"Extraction"	"Methoxymation"	"sylilation"	"R48 V"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693A Automatic Liquid Sampler"	""	""	"HP-5ms Ultra Inert GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	""	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole "	"MS"	""	"R48 V"	"R48 V EI+.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls118_GCMS_mass_spectrometry_v2_maf.tsv"
