"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"A_12"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se12.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_14"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se14.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_16"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se16.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_17"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se17.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_18"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se18.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_19"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se19.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_20"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se20.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_21"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se21.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_22"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se22.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_24"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se24.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_25"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se25.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_26"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se26.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_27"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se27.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_28"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se28.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_29"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se29.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_30"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se30.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_31"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se31.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_32"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se32.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_33"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se33.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_34"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se34.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_35"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se35.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_36"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se36.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_37"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se37.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_39"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se39.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_40"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se40.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_41"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se41.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_42"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se42.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_43"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se43.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_44"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se44.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_45"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se45.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"A_46"	"Extraction"	""	""	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"Waters ACQUITY UPLC Sample Organizer"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"200–1200"	"Waters Q-Tof Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole time-of-flight"	""	""	""	"163MC_Se46.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_breastcancerlipidome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
