"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"K3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p4t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p4t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC12"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC12"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p1t5"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p1t5"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p8t2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p8t2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K4"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K4"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p2t4"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p2t4"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p7t2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p7t2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC13"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC13"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K7"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K7"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p3t2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p3t2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p3t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p3t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K8"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K8"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p3t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p3t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC14"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC14"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p4t2"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p4t2"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K9"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K9"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p9t6"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p9t6"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p1t3"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p1t3"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p7t5"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p7t5"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"QC15"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"QC15"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"K10"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"K10"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Blank1"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"Blank1"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"p1t4"	"Extraction"	"none"	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLC System"	""	""	"Luna NH2 100 Å (3 µm, 2 mm x 100 mm; Phenomenex)"	"HILIC"	"SecurityGuard NH2 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"alternating"	"80-750"	"AB SCIEX QTRAP 5500"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"linear quadrupole ion trap mass-to-charge analyser"	"CHMO"	""	"p1t4"	"2014-02-13 LUNA 100x2mm ASFIXIE.wiff"	"Data transformation"	"Normalizations.xlsx"	""	"Metabolite identification"	""	"m_parafac_modeling_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
