"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Heart-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-WT-1"	"Heart-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-WT-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-WT-2"	"Heart-WT-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-WT-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-WT-3"	"Heart-WT-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-WT-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-WT-4"	"Heart-WT-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-WT-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-WT-5"	"Heart-WT-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-ABCC5-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-ABCC5-1"	"Heart-ABCC5-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-ABCC5-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-ABCC5-2"	"Heart-ABCC5-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-ABCC5-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-ABCC5-3"	"Heart-ABCC5-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-ABCC5-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-ABCC5-4"	"Heart-ABCC5-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Heart-ABCC5-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Heart-ABCC5-5"	"Heart-ABCC5-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-WT-1"	"Stomach-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-WT-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-WT-2"	"Stomach-WT-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-WT-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-WT-3"	"Stomach-WT-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-WT-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-WT-4"	"Stomach-WT-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-WT-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-WT-5"	"Stomach-WT-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-ABCC5-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-ABCC5-1"	"Stomach-ABCC5-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-ABCC5-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-ABCC5-2"	"Stomach-ABCC5-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-ABCC5-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-ABCC5-3"	"Stomach-ABCC5-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-ABCC5-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-ABCC5-4"	"Stomach-ABCC5-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Stomach-ABCC5-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Stomach-ABCC5-5"	"Stomach-ABCC5-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-WT-1"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-WT-1"	"Lung-WT-1.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-WT-2"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-WT-2"	"Lung-WT-2.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-WT-3"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-WT-3"	"Lung-WT-3.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-WT-4"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-WT-4"	"Lung-WT-4.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Lung-WT-5"	"Extraction"	""	"none"	""	"Chromatography"	"Thermo Scientific Dionex UltiMate 3000 RSLCnano System"	""	""	"ReproSil-Pur Basic-C18 (2.4 µm, 0.5 mm x 150 mm; Dr. Maisch)"	"reverse phase"	"KrudKatcher Ultra (Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"50-1500"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"Lung-WT-5"	"Lung-WT-5.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_abcc5_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
