"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"02sa01l04h1a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l04h1a1"	"02sa01l04h1a1_12_01_5544.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l04h2a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l04h2a1"	"02sa01l04h2a1_13_01_5545.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l04h3a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l04h3a1"	"02sa01l04h3a1_14_01_5546.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l04h4a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l04h4a1"	"02sa01l04h4a1_15_01_5547.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l04h5a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l04h5a1"	"02sa01l04h5a1_16_01_5548.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l14h1a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l14h1a1"	"02sa01l14h1a1_17_01_5549.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l14h2a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l14h2a1"	"02sa01l14h2a1_18_01_5550.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l14h3a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l14h3a1"	"02sa01l14h3a1_19_01_5551.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l14h4a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l14h4a1"	"02sa01l14h4a1_20_01_5552.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l14h5a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l14h5a1"	"02sa01l14h5a1_21_01_5555.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l72h1a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l72h1a1"	"02sa01l72h1a1_22_01_5556.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l72h2a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l72h2a1"	"02sa01l72h2a1_23_01_5557.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l72h3a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l72h3a1"	"02sa01l72h3a1_24_01_5558.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l72h4a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l72h4a1"	"02sa01l72h4a1_25_01_5559.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
"02sa01l72h5a1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 1100 Series HPLC System"	""	""	"Gemini NX-C18 (3 µm, 2 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard NX-C18 (2 mm x 4 mm; Phenomenex)"	""	""	""	""	""	""	"Mass spectrometry"	""	"200-1400"	"Bruker micrOTOF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	""	"02sa01l72h5a1"	"02sa01l72h5a1_26_01_5560.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls10_metabolite profiling_mass spectrometry_v2_maf.tsv"
