"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"B_EX_T0"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_EX_T0"	"B_EX_T0_pos.mzXML"	"Data transformation"	"N/A"	"B_EX_T0_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_EX_T1"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_EX_T1"	"B_EX_T1_pos.mzXML"	"Data transformation"	"N/A"	"B_EX_T1_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_EX_T2"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_EX_T2"	"B_EX_T2_pos.mzXML"	"Data transformation"	"N/A"	"B_EX_T2_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_EX_T3"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_EX_T3"	"B_EX_T3_pos.mzXML"	"Data transformation"	"N/A"	"B_EX_T3_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_EX_T5"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_EX_T5"	"B_EX_T5_pos.mzXML"	"Data transformation"	"N/A"	"B_EX_T5_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_JU_T0"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_JU_T0"	"B_JU_T0_pos.mzXML"	"Data transformation"	"N/A"	"B_JU_T0_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_JU_T1"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_JU_T1"	"B_JU_T1_pos.mzXML"	"Data transformation"	"N/A"	"B_JU_T1_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_JU_T2"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_JU_T2"	"B_JU_T2_pos.mzXML"	"Data transformation"	"N/A"	"B_JU_T2_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_JU_T3"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_JU_T3"	"B_JU_T3_pos.mzXML"	"Data transformation"	"N/A"	"B_JU_T3_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"B_JU_T5"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"B_JU_T5"	"B_JU_T5_pos.mzXML"	"Data transformation"	"N/A"	"B_JU_T5_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_EX_T0"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_EX_T0"	"C_EX_T0_pos.mzXML"	"Data transformation"	"N/A"	"C_EX_T0_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_EX_T1"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_EX_T1"	"C_EX_T1_pos.mzXML"	"Data transformation"	"N/A"	"C_EX_T1_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_EX_T2"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_EX_T2"	"C_EX_T2_pos.mzXML"	"Data transformation"	"N/A"	"C_EX_T2_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_EX_T3"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_EX_T3"	"C_EX_T3_pos.mzXML"	"Data transformation"	"N/A"	"C_EX_T3_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_EX_T5"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_EX_T5"	"C_EX_T5_pos.mzXML"	"Data transformation"	"N/A"	"C_EX_T5_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_JU_T0"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_JU_T0"	"C_JU_T0_pos.mzXML"	"Data transformation"	"N/A"	"C_JU_T0_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_JU_T1"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_JU_T1"	"C_JU_T1_pos.mzXML"	"Data transformation"	"N/A"	"C_JU_T1_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_JU_T2"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_JU_T2"	"C_JU_T2_pos.mzXML"	"Data transformation"	"N/A"	"C_JU_T2_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_JU_T3"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_JU_T3"	"C_JU_T3_pos.mzXML"	"Data transformation"	"N/A"	"C_JU_T3_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"C_JU_T5"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"C_JU_T5"	"C_JU_T5_pos.mzXML"	"Data transformation"	"N/A"	"C_JU_T5_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"D_EX_T0"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"D_EX_T0"	"D_EX_T0_pos.mzXML"	"Data transformation"	"N/A"	"D_EX_T0_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"D_EX_T1"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"D_EX_T1"	"D_EX_T1_pos.mzXML"	"Data transformation"	"N/A"	"D_EX_T1_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
"D_EX_T2"	"Extraction"	"N/A"	"none"	"NA"	"Chromatography"	"Thermo Scientific Dionex UltiMate HPLC system"	""	""	"Kinetex C18 100 Å (3.5 µm, 2.1 mm x 150 mm; Phenomenex)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"70-1000"	"Thermo Scientific LTQ Orbitrap"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"D_EX_T2"	"D_EX_T2_pos.mzXML"	"Data transformation"	"N/A"	"D_EX_T2_pos.mzXML"	"Metabolite identification"	"N/A"	"m_mtbls473_Plasma_mass_spectrometry_v2_maf.tsv"
