"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"
"AL1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL1i_G4_2"
"AL1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL1i_G4_3"
"AL1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL1i_G5_1"
"AL1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL1i_G5_2"
"AL1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL1i_G5_3"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G1_1"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G1_2"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G1_3"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G2_1"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G2_2"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G2_3"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G3_1"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G3_2"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G3_3"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G4_1"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G4_2"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G4_3"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G5_1"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G5_2"
"AL3-h"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"AL3-hi_G5_3"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G1_1"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G1_2"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G1_3"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G2_1"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G2_2"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G2_3"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G3_1"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G3_2"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G3_3"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G4_1"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G4_2"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G4_3"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G5_1"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G5_2"
"CA1"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CA1i_G5_3"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G1_1"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G1_2"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G1_3"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G2_1"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G2_2"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G2_3"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G3_1"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G3_2"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G3_3"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G4_1"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G4_2"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G4_3"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G5_1"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G5_2"
"CBS7960"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CBS7960i_G5_3"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G1_1"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G1_2"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G1_3"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G2_1"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G2_2"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G2_3"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G3_1"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G3_2"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G3_3"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G4_1"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G4_2"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G4_3"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G5_1"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G5_2"
"CEN.PK113-7D"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CEN.PK113-7Di_G5_3"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G1_1"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G1_2"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G1_3"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G2_1"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G2_2"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G2_3"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G3_1"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G3_2"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G3_3"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G4_1"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G4_2"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G4_3"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G5_1"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G5_2"
"CLB215"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB215i_G5_3"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G1_1"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G1_2"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G1_3"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G2_1"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G2_2"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G2_3"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G3_1"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G3_2"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G3_3"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G4_1"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G4_2"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G4_3"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G5_1"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G5_2"
"CLB324"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB324i_G5_3"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G1_1"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G1_2"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G1_3"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G2_1"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G2_2"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G2_3"
"CLB382"	"Saccharomyces cerevisiae"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4932"	"intracellular"	"EFO"	"http://purl.obolibrary.org/obo/GO_0005622"	"Sample collection"	"CLIB382i_G3_1"
