"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"39S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"39S_1"	"39S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"39S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"40S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"40S_1"	"40S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"40S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"41S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"41S_1"	"41S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"41S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"42S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"42S_1"	"42S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"42S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"43S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"43S_1"	"43S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"43S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"44S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"44S_1"	"44S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"44S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"45S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"45S_1"	"45S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"45S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"46S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"46S_1"	"46S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"46S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"47S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"47S_1"	"47S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"47S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"48S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"48S_1"	"48S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"48S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"97S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"97S_1"	"97S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"97S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"98S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"98S_1"	"98S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"98S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"99S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"99S_1"	"99S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"99S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"100S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"100S_1"	"100S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"100S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
"101S_1"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890 GC"	""	""	"GERSTEL MultiPurpose Sampler (MPS 2)"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian)"	"low polarity"	"10 m EZGuard (Varian)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"101S_1"	"101S_1.CDF"	"Data transformation"	"Batch export Symb coral 13C.xlsx"	"101S_1.CDF"	"Metabolite identification"	""	"m_mtbls538_algae_mass_spectrometry_v2_maf.tsv"
